AsOfDate,Io_Bonds,Europa_Bonds,Callisto_Bonds,Ganymede_Bonds,Io_Stocks,Europa_Stocks,Callisto_Stocks,Ganymede_Stocks,Europa_Io_FX,Callisto_Io_FX,Ganymede_Io_FX,Oil,Copper,Gold
2004-02-12,81.36853513540953,282.8640572350305,247.6155419394479,206.14925216606895,46.79247174586109,17.671959319374068,-133.6163184510829,286.30727645244536,170.76456257480126,114.94168594683084,185.50217987953147,6.635266902741687,66.86925422578123,294.5915950195528
2004-02-13,81.35366436418867,283.30150536002293,247.49749988419012,206.2027775294708,46.83346179441327,17.725726724923412,137.14756256945472,286.94528677676345,172.54180948763994,117.45031597937688,187.93699010917953,6.637599874996115,66.01653652594221,295.85466268383095
2004-02-16,81.4337516853336,284.537136110532,247.46470585776407,221.9053543352148,47.29062490577679,18.264561752168294,-136.92999889098098,300.7245420189605,174.27783996169285,119.67620254870108,203.59217917335525,6.587501728222583,66.01059994691171,297.35404902370414
2004-02-17,81.4763016238875,285.24136348970177,247.62108410491297,221.89935155993194,47.36624780610501,18.365145053288515,-136.94410413787378,300.7184296452408,174.31330329105845,119.68673033079838,203.61185933344512,6.587510675665417,66.05633477348182,297.4275508213748
2004-02-18,81.97781772734169,283.88335484196796,247.3716689437605,221.90287003272655,48.47217252996693,18.923084465155977,134.4985704717794,299.76099494695814,173.01362936336545,117.40472230628204,204.66254202675145,6.636848585679825,61.57845303932046,294.5791283587709
2004-02-19,82.0192398450814,284.0027811455068,246.37723833722245,225.6428417353065,48.755182402940214,18.941819486142165,135.03531874578815,301.6573089709127,170.6897272433034,115.84510344380175,200.92369591554487,6.625275197601016,61.57527433013955,294.01251003295357
2004-02-20,82.70104637476891,287.81985784402315,250.2560253193155,226.62566537870833,48.7135800528994,18.830553018964856,133.44437946500778,301.5258152885826,170.71783203821136,115.48558577925179,199.8232479365656,6.6260022240690315,60.919995368417574,294.7627465707135
2004-02-23,82.68339717339896,288.819191972849,252.29299412324926,226.89910144110638,49.070150788102204,18.581520507270756,133.49526696554472,302.42368022237514,168.09202024827198,108.23580279434181,-189.14055460035988,6.612384087908145,60.37098339014997,-283.3413108598562
2004-02-24,84.21687361437556,292.7696042702112,253.6390056763534,227.00279465308316,49.507569302658865,18.827018855931122,135.69790747949276,301.1714874484153,168.49923885553235,108.20941398333558,-188.53308629818395,6.668454770388659,60.36017082763599,-283.8716221088609
2004-02-25,84.16948927048543,290.9172662558342,252.79875665724649,227.01139966386762,52.105950782572314,18.79283078060828,138.40086969500592,299.0941628374685,166.33278898191912,104.47449928410533,-189.65252301772202,6.6680033990372145,60.011838963642845,-281.8334108310359
2004-02-26,84.68580810386506,299.9705675054657,260.2288739510623,228.25834551130785,52.085135623760216,18.9548901210146,139.40296676049934,304.1225500743686,162.09025624320122,102.72509357140146,-187.18956999436014,6.572510742985798,59.83888090847836,-276.8040324408661
2004-02-27,88.38498689694626,299.9394146798909,268.040830209141,228.167346875474,52.53200111975549,20.19749887185715,145.3947447729753,303.1732066060801,163.57212959260494,102.54664428044494,-186.0824988653629,6.596639158687293,57.94649772208137,-291.5982882531783
2004-03-01,88.47207586617999,304.0765154445022,267.96358601689906,227.99127520455764,52.655391731466864,20.206443462439523,145.1713688346841,299.9259174423914,165.4229006850789,102.56886437144468,-185.400253880079,6.5558211630584236,57.87366528962423,-292.50742689309544
2004-03-02,89.43258027166345,305.0028414884151,268.51192648121577,226.9704984419486,52.136131887282154,20.294183548488718,143.759103133504,297.1968024689145,165.80357878797625,102.76342829363257,-189.04748067267198,6.508915195603474,55.357085322093845,-293.4146046586815
2004-03-03,89.14091860423679,303.99300120042494,-268.461856825238,222.72497191032141,51.93020685160038,20.262738701541252,143.8062155003459,304.35132740753573,-160.49147695798132,99.75314711752459,-185.67474227055493,6.5363876825197185,54.86353748789924,-290.69799714354275
2004-03-04,89.4500804927011,309.0964112623831,-268.13293682293045,221.22057019258983,51.963181931486176,20.730702899961425,144.79739980951592,304.37549708623465,-160.75587856105523,99.2610975265349,-186.30817725397284,6.5703464311098045,51.42550859290188,-293.8337801547071
2004-03-05,89.5973982650817,311.5585485394878,-270.91019468612654,222.90460087040717,51.927973796145025,20.47718815194885,144.081863254083,307.9621106995668,-161.23142476602672,99.15938535518416,-184.04976223781227,6.562671312755225,51.338308053565484,-295.45770209676806
2004-03-08,85.20901319463293,304.6499480917356,266.7702471480844,-221.84009237979907,51.86339319872544,20.79402053672802,146.41456847986134,306.75606745494787,-157.62647410876636,96.90984895182856,-181.77709674732793,6.530163816510801,51.031349792246296,-289.29652810268726
2004-03-09,85.80765301916294,301.3717437095321,262.92042245166954,225.30867538528412,50.999751409014486,20.767939449239826,147.30869502711454,310.0988074349649,158.16051643275554,97.26951931660315,-180.62200076045022,6.494553274244767,49.650142273681034,-289.69876983875076
2004-03-10,85.89600577686222,305.4612465760037,266.24363881617035,225.47610390710187,50.92387920234968,20.594478262119726,148.3042158370927,310.91910502755957,-158.72676489258123,96.60265308205223,-181.63844220600674,6.477211928431205,49.60804349218145,-289.4826487520194
2004-03-11,86.48047178567296,305.6394663818937,265.9846095827057,224.28424275544333,49.11578427784885,20.466291617190482,149.4953042560935,311.43023311618515,-157.53673626356297,94.09063759423518,-181.74570957244907,6.4832929983562,49.446568211403005,-287.9672569260649
2004-03-12,87.21417315252476,306.0989989223374,266.0198802355272,224.18828215086012,-48.6781294456762,-19.466914360233922,-140.62682881414136,310.39885320376777,-157.0310811543001,93.9998192851133,-182.3210444752739,6.501434306838146,47.86193121657695,-288.05659849739885
2004-03-15,87.2541254896564,306.2688962331156,266.2371260161164,232.0572024373652,48.09916081797202,-19.56961275649841,-140.44965069416054,310.3038166314325,-156.13861674006208,93.86414931500133,-184.10755119507482,6.471339975068358,47.620844061107924,-286.1989523618904
2004-03-16,87.2322649946011,307.41689274204913,266.57102660238587,232.67725258358317,-47.33054154904646,-18.96152160447567,-139.12145775702157,309.5226731335855,-155.98155996955705,93.87684766646728,-183.92152640626924,6.348240490442746,46.907553879466896,-289.78145416674175
2004-03-17,87.59998183433113,305.24151704605606,265.5962829235216,236.1337154401221,-48.06584030989559,-19.43144760320561,-143.82564172789176,311.53389479919167,-158.48713131725017,-95.00905647775711,-178.63909433815564,6.357972032915852,46.787869664192456,-291.17707482734824
2004-03-18,87.69018242204714,306.1853559301463,267.27416707914733,243.8861455897056,-47.448329857487074,-19.123386339059607,-143.71440124513455,335.03768937829346,-158.4916562989235,94.96928907633479,-179.04257133721072,6.291587449662101,46.67490060742852,-289.4767472677011
2004-03-19,88.6819476760288,306.35370966969117,267.17571611022396,243.494275547401,-47.453154760897746,-18.970331346433074,-140.07660835680485,336.0328817544401,-156.6770689791921,93.94227471502343,-173.881913317177,6.289741481923552,46.576348477585285,-289.80225622519407
2004-03-22,88.9634885764012,306.94329026267724,267.8163214827338,239.55981999171493,-46.36938021666205,-19.199424698464686,-140.01409566618693,336.187862084407,-156.26896994090367,-93.94624071565113,-175.36757055220065,6.2865112674582315,46.66239381678215,-289.64349282062534
2004-03-23,89.39941507115284,306.7591752392237,267.61074519363626,240.45214924539232,-46.32284788793988,-19.01916925237178,-134.17363409701173,334.9222672019363,-156.24348377591525,93.11619949754206,-175.48517145666918,6.2566628358598555,46.35542361975931,-289.5044734272928
2004-03-24,90.24303178398097,306.51578667025944,269.4858126235422,239.3711441582892,-46.326233826937354,-19.063019256278473,-134.1092485711317,339.07010996324254,-156.2529682166616,93.1480399656679,-175.48521114952936,6.2728182944226045,46.46300986803025,-290.04839201950887
2004-03-25,90.89120655846538,307.52730922405294,269.24471426202433,239.19686067567673,-46.34407609318748,-19.09402668628637,-134.78683389631402,339.06361179488897,-152.7286385637701,-91.1335773437166,-175.05018029477114,6.269671871177576,46.55820157584795,-290.00925957025134
2004-03-26,91.03701975837717,309.69933712851446,270.4307156999694,239.64040129204645,-45.55051376033251,-18.718047841376176,-132.41418758157914,336.3063805477049,-153.01713553391917,-90.46273682580711,179.23977856276872,6.124650690956662,46.49613861439486,290.009341755345
2004-03-29,90.27250408957569,314.9213903700654,277.4829909642631,-229.465400825207,-45.69982979307844,-19.143989214904675,-133.3671780609082,331.59580931617546,-154.17868718966696,91.39187554085223,182.49944476080873,6.129459141502756,46.490551386186276,293.0100583263659
2004-03-30,90.45549572468504,306.2585404529164,-274.0824125122439,-221.83218618630153,-44.810058445657745,-18.958528892137526,-131.27127130113948,340.39536071353524,-154.23941567524471,91.37835123344598,188.69977352302428,6.126655380926676,46.731635709824744,291.853197498085
2004-03-31,90.77777149351823,305.53702588618535,-275.5427474105125,-220.64221309055216,-44.754493824432856,-18.98972658868719,-132.18601988502144,340.8134050554218,-154.42459435157602,91.32041394174331,188.94489190885588,6.240624435304243,46.61289965934399,290.7288693632444
2004-04-01,90.47699359975138,312.54828615780013,279.66652424946005,-220.72551268021076,-44.827912102263504,-18.985565925825853,-132.26847142210124,349.62100434438975,-152.97127837475145,90.38650107908994,183.95937004923888,6.219771534879111,46.60575457424846,288.47577280692724
2004-04-02,90.02803090111104,312.04552776983184,279.2779896221819,-221.12153299899558,-44.956290022563046,-18.86879100097607,-133.66592668179476,350.5151630985589,-154.0859783902612,89.99922053571974,185.4397477629763,6.067230340447268,46.56654652444538,288.9546422108806
2004-04-05,83.81888147681795,298.76376302356806,-266.94057716196505,-221.81535137769816,-44.730876061741206,-18.59252649928681,132.329667809447,349.0187470669062,-149.8368071710779,88.29569187885858,185.82828615094203,6.067062492080319,46.44300211632278,286.98573744437397
2004-04-06,-83.41780688064323,297.8828344293914,-265.8209242349034,-231.39453466551467,-44.61563848963027,-18.52574863822557,132.29046969451028,356.39724784085536,-148.53147774366587,87.68376856621838,184.88987846826754,6.067062492080319,45.709884193178326,283.54971012394617
2004-04-07,-83.44499983441631,297.41645383469046,-266.10748212566,-231.3721640205885,-44.972967659559,-18.506784646463178,132.88555166822107,355.1582621596368,-149.65654950259037,86.24345370960951,-183.89726189248236,6.04199853097175,45.8873272877038,288.1837796152228
2004-04-08,85.3068822063873,298.7552017922104,-267.3688599065245,-230.24774452167784,44.9509144759974,-18.495858157133416,132.93453742068095,356.1948902194369,-149.8943539117541,86.74767074426512,184.328670032366,5.960786055034683,45.866937317116424,287.11678751529246
2004-04-09,85.79513169236415,302.25018627840905,267.7398354091832,-230.5136408920741,45.28790893954551,-18.53933595633124,132.9734497702569,358.33882837645746,-149.15517454593942,86.56475474148682,-180.7996547175374,5.881612763818493,45.90965041320707,287.54548017813084
2004-04-12,86.00177517375047,302.4415670521712,267.9423456283021,-236.19769394920715,45.414666145234186,-19.39564556653575,135.23282247675988,374.1297887168608,-149.15526136115406,86.68187294162159,-181.80362014669333,5.895922920841076,46.545012048426884,290.96530897036223
2004-04-13,85.91229230720154,304.02100839078463,268.6646607170733,-236.55460296547307,45.81394125425436,-19.400481505431145,135.3810692118612,372.4346766723332,-152.2836927359894,86.7952340572997,-181.23984020917786,5.988908721830777,46.51291184656452,293.86367189429257
2004-04-14,-85.18919447727781,298.42135899998937,-265.7915137021353,-235.43681959862778,-45.13821680591406,-19.22701926245705,135.01957374657866,380.3518799676145,-151.19584216493334,-85.75252838392859,-180.18994630498088,5.982291709532839,46.59860543829629,280.5716783996427
2004-04-15,-85.5026005814979,298.58137992106543,-265.81076160739883,-235.0260861508729,-45.48257381557846,-19.044700752622127,134.96408018514808,387.59558315964426,-151.25137979275863,-83.72716929217866,-169.71064555362744,5.983350997925142,47.04804642264474,-276.8485247395575
2004-04-16,-85.49583987595783,298.8738110371507,-265.98221452797736,-233.10999289403202,-45.46403726108367,-19.04109544849618,134.91868971659258,376.6033567130391,-151.19288618268686,-83.72435778349566,-169.24218098922623,5.947910360641847,47.07626724897499,-276.85541340509434
2004-04-19,-85.7892106532961,302.51141427709996,-268.71075559473513,-233.09944156919326,-45.7939806674384,-19.51477901979679,137.74005114171246,376.00436902510734,-153.1545652723754,-83.74161243454184,-169.1880114701089,6.177476210922526,45.50929661576613,-277.5737883177732
2004-04-20,-85.82267873020328,302.53269777808,-268.2098611801406,-232.82854238197183,-45.853204185853485,-19.510689840404247,137.76410959925113,377.5394944584486,-153.08456731394833,-83.45106727736287,-167.8596604665198,6.1740907203440925,45.54818662754692,-277.5650957957237
2004-04-21,-86.0550891033176,301.7967753227477,-273.63164777050105,-231.58759898559336,-44.55662283696928,-19.464226306574385,137.6120494966345,373.20140272665463,-153.6652592379568,-83.13973740938656,-168.07575425011416,6.1993540825915066,44.5783699381984,-279.1481490513509
2004-04-22,-86.01257557369587,-302.6199413032874,-275.938036967674,-230.28472428728713,-44.361060516096146,-19.44915609296915,137.63142255414752,372.91695317874786,-153.18436401183268,-82.29801955000478,-165.50939380211182,6.136291958406358,41.71267664184463,-275.8880122911221
2004-04-23,-86.57312738711796,-302.65127423392636,-275.34787365364656,-229.56466039381982,-43.64448786143368,-19.388890592582733,137.36145692519565,372.6312141746957,-153.2532600188857,-82.61291953799368,-165.80096424841477,6.053742709647493,-41.7123011431341,-275.40689571279245
2004-04-26,-86.22064405479898,-303.3278268739152,-275.2822117087465,-230.54419474050337,-43.982504283191254,19.61375599874017,141.4098793921432,376.6609740712052,-153.00074652608993,-82.61265894812591,-165.46765834653368,6.0618050764841875,42.494060379510934,-277.60159369604213
2004-04-27,-86.24985645474925,-303.7827738797101,-275.2139868113773,-240.9988939029243,-43.99386470257581,19.596255255519846,142.5990459139164,376.5586886056213,-153.9228029771652,-82.15388770378556,-166.68889845111698,6.084872429087759,42.560723291469216,-277.6607745988424
2004-04-28,-86.27448820440138,-303.88399208424653,-275.1674693994216,-241.7819325464579,-44.010695131548864,19.86338880392597,142.75553349591246,374.96267493742323,-153.67180124185555,-82.14050627859552,-165.92272188319274,6.068452792625797,-42.564285333930115,-277.1327291450535
2004-04-29,-86.22600031515722,-304.0130311109596,-276.52725973851614,-241.5065396171816,-43.25716037013469,-19.575330713601076,141.09446135414626,374.7531004355071,-152.83173262779619,-81.31216564354237,-165.2822957256657,6.071082426972212,-41.17926047028757,-265.5198002084651
2004-04-30,-89.07428032206018,-317.6709606852862,-288.1519589527068,-242.92660257829112,-43.16336416034339,-19.45109418133132,141.1802260725272,374.8988787188908,-151.7872465641334,-81.41108874098302,-165.63707167381824,6.0899110102527665,-41.12154012224682,-266.02225249283
2004-05-03,-89.17268568061094,-316.68711282775763,-287.60493305948944,-245.36009986151123,-43.053669620135736,-19.49448133529679,-140.19094538293817,376.2238033504646,-152.04442097804844,-81.36394387762763,-165.54616192164357,6.241853175001734,-41.008671536877216,-266.0248360266383
2004-05-04,-90.15192677806553,-316.4384804883045,-287.6155080765254,-245.51024009913073,-42.88419928820564,-19.558669119913326,-140.60546355979352,376.41783389244796,-151.89965500838613,-81.62337109445801,-165.77505209136396,6.180775859456879,-40.94492907234105,-266.1314970418104
2004-05-05,-90.41917706342701,-316.3955787016411,-287.12448565242244,-246.91756815837252,-42.88284547420106,-19.581855386949982,140.2752574526558,379.3560691947586,-149.9279269086374,-80.55877333800981,-168.05025232379302,6.128273214101491,-40.94306366068401,-265.1185400876996
2004-05-06,-91.43475360261668,-316.46065315557234,-287.57063018426237,-247.30095869224422,-43.233171444473314,-19.611047301071245,139.91565172123978,381.99719902941024,-149.34733300711764,-80.59755741257294,165.85784353514202,6.0976808466001895,-40.869399793359605,-265.0723972109124
2004-05-07,-91.34279121844112,-318.6034039412514,-293.06146857734393,-243.22480376550863,-42.93525065032728,-18.89107525921161,-137.92224038608745,379.6712766725144,-149.15172478066808,-80.57831288428973,-163.50257331414946,6.192185159988849,-40.891922204870404,-264.8954017096936
2004-05-10,-88.13845081197454,-311.05331057872814,-287.958884539221,-248.51649641986947,-42.02927508419565,-18.891625338456443,137.7419453517388,388.6864382587395,-146.3011722229904,-80.45207221084345,-153.2774877969679,6.172932386789865,-40.19277930546709,-259.7082408543228
2004-05-11,-88.31731281919056,-311.2941079710555,-293.30393335047415,-251.45038724129745,-41.70781767194774,-18.268658244931814,-130.26354278442724,-341.9004451371543,-146.32250765036437,-80.38989173160938,-150.40628129515324,6.090386656271988,-40.04610893784034,-259.8671850569818
2004-05-12,-88.49210784583639,-312.6207382232889,-293.1598751412548,-250.23690604774606,-41.5256755375915,-18.089878102989694,-128.51206989074757,-342.4708237501096,-146.69320116978164,-79.75164068160876,-150.2810966757144,5.992255925086434,-39.83564811360757,-260.7813772034904
2004-05-13,-88.56264671750883,-311.38434404060666,-292.53716156203035,-251.11948674082623,-41.814189843729736,-17.86241990535,-128.28205888033824,-339.0322640339082,-146.5710137683107,-79.23962145950404,-150.32555887990492,5.953476019509525,-39.94562255792451,-260.89665871555076
2004-05-14,-88.33907463094664,-311.05163644636184,-291.4929889338169,-248.97548275567587,-41.7781860736907,-17.792875222908915,-127.83989435822548,-334.0316914726827,-146.0574706373953,-79.02935520427509,-148.09764649737244,5.984100591202933,-39.95051021990855,-260.477892766193
2004-05-17,-87.84585244574207,-308.7270963270335,-286.02942781463025,249.4722804129538,-41.94439137906448,-17.793198772195787,-127.69161784012937,-334.2007692262484,-145.8043871021852,-79.03169866617334,-148.06316221537335,6.058426863853789,-40.05030746207396,-260.2792650144884
2004-05-18,-87.95088687302557,-308.19000483620243,-286.26828264047,244.29545859312225,-41.69320179967119,-17.71607505298443,-127.25207983471769,-323.08254998917016,-144.3789311563332,-78.83365001880841,-148.06335111049222,6.057048291770238,-39.74291562398383,-259.91521854097107
2004-05-19,-89.61900381733015,-307.44202375875346,-284.232802072144,-241.43971039356464,-41.63728802733569,-17.66525493464699,-127.23429533112778,-320.99858101293023,-144.12765723529466,-78.97577200313718,-148.00986462989934,5.97206166130279,-39.71947102861625,-259.05788126004217
2004-05-20,-89.98593341246485,-305.4535355324519,-280.6901645137739,-244.41987803547556,-42.19134619055695,-17.480947563979655,-125.73819865583357,-316.11203794658087,-143.9972492944764,-78.28989018866326,-145.47354823078953,5.894134212016729,-39.36265549741587,-256.75714049802906
2004-05-21,-89.63621724116743,-305.83492439750654,-282.3046657905955,-243.91780598561527,-42.14569112538982,-17.43973948134806,-124.94477846863799,-320.2149079222067,-143.50838710896738,-78.1210127422184,-145.42957068094412,5.8622178980584385,-39.339877053492316,-255.59370693558873
2004-05-24,-90.3982776533229,-308.57912250390217,-283.459314074554,-243.8378557104067,-42.13430119493159,-17.557207621011543,-126.25928861959356,-317.3913533702951,-143.14541886343244,-78.01711146885476,-144.96268710381835,5.810792100085761,-38.97022564297814,-253.30084417001078
2004-05-25,-90.35681435787653,-308.49406202906175,-283.5483679689583,-244.48853019547772,-42.47381245343138,17.516551221992177,-126.27060440569726,-319.32975771975237,-143.65878155190327,-78.48265781401678,-145.9117964844957,5.636068410295752,-39.5210672180281,-256.37381284755475
2004-05-26,-91.82797788756648,-315.37928286281385,-284.58474492413825,-246.0282166107986,-41.7601287208455,-17.44825266233196,-126.23402322251273,-318.43224473367457,-143.6414393038404,78.13777575745323,-144.73736257075856,5.610455723850794,-39.613104941133315,-256.02304025876964
2004-05-27,-91.47308707867214,-314.278891260387,-283.9075506765308,-246.02866102691186,-41.76077319243414,-17.429347271740177,-126.46590074756237,-317.2294750401235,-144.65948043148046,78.13520893929525,-144.73251489920892,5.600237651588225,-39.616226393323295,-256.059895972636
2004-05-28,-90.84235657011031,-312.5483780066429,-283.51136803793685,-246.1201909451284,-41.70981856557582,17.414520742732417,126.52225037521788,-318.0345043900779,-143.63181865642494,77.54001573369247,-143.81887504541072,5.506149165256456,-39.65537082294544,-253.62188348230617
2004-05-31,-93.93673611556045,-316.1648825373651,-290.26414969649426,-242.64010735250963,41.99715430210045,17.447963610836084,-126.43334184698419,-315.9756801044976,-143.8550825583511,77.98539474513986,-143.3879561228225,5.502728959852014,-39.65534314212674,-253.85132431898208
2004-06-01,-93.93978797938739,-314.7408339857333,-291.50561355836686,-242.50903868119286,42.18956450719903,17.45352701286607,126.63629015824247,-315.2565545852975,-144.47888423640524,-77.98613312827,-143.5162696514785,5.511052699489474,-39.7912425440672,-253.85188553967077
2004-06-02,-94.22262782645242,-315.1653820813609,-290.533047568965,-246.02500783936648,42.34157593923494,17.315926966507003,126.68976098544739,315.04839474643245,-144.46550214160607,77.84735944131796,-143.64654895384896,5.174803634209883,-39.720122774313516,-254.23476881160522
2004-06-03,-94.2188736980824,-314.8971811224795,-290.75522328527575,-245.8255259652322,42.590758275969456,17.43734414593379,126.80883892281223,-314.78528303366306,145.0005792129588,77.94572041341742,-143.35042893868376,4.894873070414471,-39.14551567032906,-253.90478559536683
2004-06-04,-94.17418943743701,-314.8997247814461,-291.56944697236463,-246.030794074121,42.25056058542002,17.411673956658973,126.8382521874331,-314.9027099010784,145.63546992791157,78.17563410494819,-142.6672071856523,4.932028996140523,-39.174702021225286,-263.8231631090286
2004-06-07,-93.90241805885665,-315.39613643407296,-292.99606078919646,-245.93271049320535,42.11008024834888,17.406956620901724,126.86070851897014,-317.31621957297125,148.55406321404587,79.59956284586674,-143.04269967642915,4.979002830027604,-39.1490553210337,-263.46043758588917
2004-06-08,-93.83338066416137,-315.37929461264457,-293.1866967766934,-238.21171518271674,41.24481911713462,17.314489657505774,127.23588042786189,-313.3980906754169,148.50827459417363,79.5994742260634,-140.42111362219293,4.977501905534325,-38.79504991399091,-262.9768254656661
2004-06-09,-93.96841685297301,-316.8168240784634,-293.3862145884501,-239.6552805181839,41.23750274591814,17.364049694861805,127.2075210235315,-313.0101301900544,151.53974730966107,80.75622734139515,-140.5398038537731,4.908142473941448,-38.71779461464888,-264.49816998843784
2004-06-10,-93.78569667806171,-316.7045932915066,-294.37651014786275,-238.5196051672663,-41.078477803906935,17.384831092743813,126.94719822926061,-313.0721530614412,-147.8044970440758,-80.93417315902444,-139.82358872458155,4.90518635846785,-37.19093713129433,-262.07106173607235
2004-06-11,-94.25097769687588,-318.04608924068737,-293.27391967068684,-238.31825652135493,-41.02262456951265,17.36285607737332,127.49645959782929,-312.43997232123496,-148.02333739290245,-80.95242337831594,-139.11725690952503,4.871552645321647,-37.17045772438255,-262.0406611374399
2004-06-14,-95.45562498041912,-317.62440810750564,-292.5798729795122,-238.13938590810358,-41.067101808562,-17.365693960431088,127.70667260109248,-312.43991865157074,-149.02775475421288,81.77565923044061,-139.1512009153393,4.871552645321647,-37.17582420342792,-262.2879328120826
2004-06-15,-95.14918133620496,-322.3141634562389,-294.8303604791755,-233.47582597714936,-41.32455928147265,-17.211133163059174,-126.4597711238319,-313.12123059382566,150.39891418287024,80.09966493298917,-135.17764051535528,4.848362238360736,-37.06259557335493,-262.02819565050464
2004-06-16,-91.15404320247205,-313.29299790143307,-286.08572483921813,-230.79421658291284,-41.56939922223858,-17.155121103820797,-126.3319156095062,-313.0645335691228,151.8571993745575,79.76686596009581,-132.15250266808727,4.84698195456599,-36.669933502774995,-261.39974255163054
2004-06-17,-93.28782784870779,-312.07158077112916,-284.0944869218217,-226.93380250186266,-42.141124183095584,-17.155165793837686,-126.0125271140827,-311.1086553789877,-150.74472312919747,-79.73981966388499,-131.59651992599586,4.853023012969604,-36.72626015728935,-261.76901892072755
2004-06-18,-93.1466650585719,-327.3814066808022,-290.56483249888305,-225.5102320756732,-42.13756719669936,-17.267405838352452,-127.92063766017738,-311.1077764280461,151.4930177120296,79.69398188702529,-131.4017242007381,4.823040482744182,-36.65990795297597,-278.427833144905
2004-06-21,-93.47987825314856,-326.0323148591405,-288.98947380160286,-225.08121038061557,-42.11413522592355,-17.31969205021807,-128.07408624781417,-309.7927110406205,151.3511846274282,79.92443998937546,-130.8441765268677,4.819540757105211,-36.796306386772,-276.81410277163013
2004-06-22,-93.42648109704514,-325.7380673238318,-288.3698062690131,-224.74890483075382,-42.09213190818495,-17.320945312495642,-128.17927777250276,-308.06224467196125,151.51329413649722,79.85343556675835,-130.86435356127583,4.814435905871999,-36.79803983882339,-277.90697640168
2004-06-23,-93.8273074972298,-326.8989541495822,-288.75434225961664,-224.66298303126854,-42.0114987159864,-17.178729613151088,-127.55607042319038,-309.6955918660628,153.19782450034893,80.58737797452741,-130.5667052385738,4.820829743440319,-36.75429397474545,-277.8455210145436
2004-06-24,-93.85955287989835,-326.96392763176374,-288.86094982093164,-225.56609302702023,42.02210276762599,-17.205105817390947,-127.49304819883557,-311.9486160708873,153.20800210467638,80.64668731547465,-130.06131342504082,4.831451829332543,-36.53403151342051,-278.0822608452961
2004-06-25,-93.86971890192129,-321.1591018032327,-286.24096392401805,-225.9148749545865,42.01744312363551,-17.066539093781387,-127.52375647512416,-310.9282883974031,152.60605451059413,80.44920993797119,128.55377084942222,4.82776776986227,-36.36708179734688,274.20092596977406
2004-06-28,-95.16221060569076,-321.7292072967342,-286.73327679053546,-221.11619158976626,-42.40021047682868,-17.10010138060265,-127.73378063774165,-310.5974743686595,154.8328406698093,80.84383904329121,-128.5179575898457,4.828246844251311,-36.34319418761911,276.18743847480135
2004-06-29,-94.10090408419227,-319.3861428442094,-285.6743866509213,-220.98452433554954,-42.360026522018266,17.095142066565177,-127.90193471484068,310.5442481793152,154.760525560428,81.10898159514049,128.40322266198203,-4.760966793282697,-36.35068804823663,-276.7662581520695
2004-06-30,-94.02986637467332,-319.5147943105413,-286.00414644440326,-220.3302838683671,42.33159319745909,-17.100062942239408,-128.28553706081507,-310.52895426799347,153.75064855831602,80.33607208164769,-128.364889054334,-4.7826023126267785,-36.06903524304266,-271.7510446436555
2004-07-01,-93.98779420405104,-317.1322985415267,-283.8917291638776,-218.1391300649541,42.65398649879875,-17.092469367995953,-127.08951831430335,-310.32112117655504,153.57381820363773,80.6707947779958,128.10826258451684,4.707134013883363,-36.184278729925246,272.7877674672299
2004-07-02,-93.80230856934826,-317.10373438699105,-284.33230195695626,-215.3698639623876,-41.97115077385538,-17.079470141048574,-126.6169089088069,-310.5461235213939,153.55171994215942,80.677727789178,127.74909834187771,4.599575492845868,-36.29041437456421,272.83908643553025
2004-07-05,92.62182455686654,-312.2959867853258,-282.57537643400957,-210.18119509161596,-42.07723670136869,-17.19896969381674,-126.44908666297711,-310.1585312773992,151.83353212082704,80.2908242977002,127.72172543463944,4.613763195975722,-36.29140072244833,273.277977087378
2004-07-06,92.62183420920438,-312.34896755985073,-282.6396770954146,-210.1290055074735,-42.077257551014384,-17.20498301104223,-126.43234904201813,-307.05457019775787,151.83353212082704,80.2908242977002,127.72172543463944,4.613763195975722,-36.29140072244833,273.277977087378
2004-07-07,92.59223207731247,314.3002400159436,-283.10130249379733,-210.76774296633124,-42.09883815368872,-17.125683866840905,-127.77867126552026,-307.98377334679566,152.73188264417757,80.90169954399198,-126.7848473854054,4.586036109800949,-37.14946926320659,-273.2179618132004
2004-07-08,92.5919288559196,313.16889040217046,-284.03205955673025,-213.08543013824922,-42.16970264867348,-17.117066340927952,-127.82236153904151,-307.0500728750959,154.02834668855354,81.06078241179381,127.09522995600834,4.580567246885351,36.79569509243466,267.5085157350777
2004-07-09,92.59460363589643,315.31360278362405,-286.7599448266948,-212.998267815885,-42.057685565256314,-17.200282482480272,-131.3365745766192,-306.935649468311,153.96376436469453,81.1745111667518,127.26992274171378,4.530266425381662,36.964180416129075,266.0736345407214
2004-07-12,92.84244475170622,315.31807253035913,-286.63349076972355,-211.6441421531669,42.08344697870054,-17.392839747019767,-131.18475807891667,-305.98414629860287,157.26291371399205,84.16066285794517,130.79910209550124,4.5316854486521505,36.82488054033459,275.67157435480703
2004-07-13,93.12756554258074,315.00966263240025,-286.6132368782588,-211.07942332416422,-42.12483385311002,-17.352798249803225,-130.57883118051066,-306.546192594735,157.32017618450254,84.08013984559527,131.15901970211306,4.523969095508596,36.824901919730436,275.7860925582449
